16,8.085300
29,8.085300
35,8.085300
2,8.085400
5,8.085400
10,8.085400
23,8.085400
32,8.085400
42,8.085400
43,8.085400
46,8.085400
3,8.085500
18,8.085500
19,8.085500
26,8.085500
28,8.085500
31,8.085500
38,8.085500
41,8.085500
45,8.085500
48,8.085500
11,8.085600
17,8.085600
4,8.085700
14,8.085700
40,8.085700
49,8.085700
12,8.085800
20,8.085800
21,8.085800
24,8.085800
25,8.085800
34,8.085800
37,8.085800
6,8.085900
16,8.085900
33,8.085900
0,8.086000
1,8.086000
7,8.086000
22,8.086000
27,8.086000
15,8.086100
29,8.086100
32,8.086100
41,8.086100
44,8.086100
47,8.086100
18,8.086200
23,8.086200
45,8.086200
5,8.086300
8,8.086300
17,8.086300
26,8.086300
28,8.086300
31,8.086300
48,8.086300
2,8.086400
11,8.086400
13,8.086400
14,8.086400
19,8.086400
34,8.086400
42,8.086400
43,8.086400
46,8.086400
16,8.086500
21,8.086500
35,8.086500
49,8.086500
4,8.086600
10,8.086600
24,8.086600
33,8.086600
37,8.086600
0,8.086700
12,8.086700
38,8.086700
40,8.086700
41,8.086700
6,8.086800
7,8.086800
22,8.086800
27,8.086800
30,8.086800
32,8.086800
15,8.086900
18,8.086900
29,8.086900
45,8.086900
47,8.086900
17,8.087000
23,8.087000
34,8.087000
44,8.087000
3,8.087100
14,8.087100
16,8.087100
26,8.087100
28,8.087100
31,8.087100
48,8.087100
1,8.087200
5,8.087200
11,8.087200
19,8.087200
21,8.087200
8,8.087300
20,8.087300
33,8.087300
41,8.087300
43,8.087300
49,8.087300
0,8.087400
2,8.087400
4,8.087400
24,8.087400
25,8.087400
37,8.087400
42,8.087400
46,8.087400
12,8.087500
18,8.087500
32,8.087500
7,8.087600
13,8.087600
22,8.087600
27,8.087600
34,8.087600
45,8.087600
6,8.087700
10,8.087700
15,8.087700
16,8.087700
17,8.087700
23,8.087700
29,8.087700
35,8.087700
40,8.087700
47,8.087700
14,8.087800
11,8.087900
21,8.087900
26,8.087900
28,8.087900
31,8.087900
38,8.087900
41,8.087900
44,8.087900
48,8.087900
19,8.088000
33,8.088000
0,8.088100
5,8.088100
18,8.088100
49,8.088100
4,8.088200
8,8.088200
24,8.088200
32,8.088200
34,8.088200
37,8.088200
43,8.088200
2,8.088300
12,8.088300
16,8.088300
42,8.088300
45,8.088300
1,8.088400
7,8.088400
17,8.088400
22,8.088400
23,8.088400
27,8.088400
41,8.088400
46,8.088400
14,8.088500
15,8.088500
29,8.088500
47,8.088500
6,8.088600
11,8.088600
21,8.088600
26,8.088600
30,8.088600
3,8.088700
13,8.088700
18,8.088700
28,8.088700
31,8.088700
33,8.088700
40,8.088700
48,8.088700
0,8.088800
10,8.088800
19,8.088800
20,8.088800
34,8.088800
44,8.088800
16,8.088900
32,8.088900
35,8.088900
